time angle x y
25.877	0.640	-0.170	-0.229
25.910	0.640	-0.170	-0.229
25.943	0.617	-0.165	-0.232
25.977	0.573	-0.154	-0.239
26.010	0.573	-0.154	-0.239
26.043	0.424	-0.117	-0.260
26.077	0.318	-0.090	-0.272
26.110	0.210	-0.060	-0.280
26.143	0.092	-0.026	-0.286
26.177	-0.029	0.008	-0.288
26.210	-0.150	0.043	-0.286
26.243	-0.264	0.076	-0.280
26.277	-0.370	0.105	-0.272
26.310	-0.460	0.130	-0.262
26.343	-0.535	0.149	-0.252
26.377	-0.590	0.163	-0.244
26.410	-0.622	0.171	-0.238
26.443	-0.632	0.173	-0.236
26.477	-0.623	0.171	-0.238
26.510	-0.587	0.161	-0.243
26.543	-0.528	0.147	-0.251
26.577	-0.448	0.126	-0.261
26.610	-0.351	0.099	-0.271
26.644	-0.241	0.068	-0.279
26.677	-0.122	0.035	-0.284
26.710	0.001	0.000	-0.286
26.744	0.123	-0.035	-0.283
26.777	0.241	-0.068	-0.277
26.810	0.349	-0.098	-0.269
26.844	0.443	-0.123	-0.259
26.877	0.521	-0.143	-0.249
26.910	0.577	-0.157	-0.241
26.944	0.610	-0.165	-0.236
26.977	0.620	-0.167	-0.234
27.010	0.610	-0.165	-0.236
27.044	0.578	-0.157	-0.241
27.077	0.526	-0.144	-0.249
27.110	0.455	-0.126	-0.258
27.144	0.366	-0.103	-0.268
27.177	0.262	-0.075	-0.278
27.210	0.151	-0.043	-0.284
27.244	0.033	-0.009	-0.288
27.277	-0.086	0.025	-0.288
27.310	-0.202	0.058	-0.283
27.344	-0.311	0.089	-0.276
27.377	-0.407	0.115	-0.267
27.410	-0.489	0.137	-0.257
27.444	-0.552	0.153	-0.249
27.477	-0.596	0.164	-0.242
27.510	-0.615	0.168	-0.238
27.544	-0.616	0.168	-0.238
27.577	-0.593	0.163	-0.241
27.611	-0.545	0.151	-0.248
27.644	-0.477	0.133	-0.257
27.677	-0.391	0.110	-0.266
27.711	-0.290	0.082	-0.275
27.744	-0.178	0.051	-0.282
27.777	-0.060	0.017	-0.286
27.811	0.061	-0.017	-0.286
27.844	0.179	-0.051	-0.282
27.877	0.289	-0.082	-0.275
27.911	0.388	-0.109	-0.266
27.944	0.472	-0.131	-0.256
27.977	0.538	-0.148	-0.248
28.011	0.581	-0.159	-0.241
28.044	0.605	-0.164	-0.238
28.077	0.605	-0.165	-0.238
28.111	0.584	-0.159	-0.241
28.144	0.541	-0.149	-0.248
28.177	0.479	-0.133	-0.256
28.211	0.399	-0.112	-0.266
28.244	0.304	-0.086	-0.275
28.277	0.199	-0.057	-0.283
28.311	0.087	-0.025	-0.287
28.344	-0.029	0.008	-0.289
28.377	-0.145	0.042	-0.286
28.411	-0.254	0.073	-0.280
28.444	-0.356	0.101	-0.272
28.478	-0.444	0.125	-0.263
28.511	-0.515	0.143	-0.253
28.544	-0.568	0.156	-0.245
28.578	-0.597	0.163	-0.240
28.611	-0.607	0.165	-0.238
28.644	-0.598	0.163	-0.239
28.678	-0.561	0.154	-0.244
28.711	-0.503	0.139	-0.253
28.744	-0.426	0.119	-0.262
28.778	-0.334	0.094	-0.271
28.811	-0.228	0.065	-0.279
28.844	-0.114	0.033	-0.284
28.878	0.005	-0.001	-0.286
28.911	0.123	-0.035	-0.284
28.944	0.236	-0.067	-0.279
28.978	0.338	-0.095	-0.271
29.011	0.428	-0.119	-0.262
29.044	0.500	-0.138	-0.253
29.078	0.553	-0.152	-0.246
29.111	0.584	-0.160	-0.242
29.144	0.596	-0.163	-0.240
29.178	0.584	-0.160	-0.242
29.211	0.552	-0.152	-0.246
29.244	0.501	-0.139	-0.254
29.278	0.432	-0.121	-0.262
29.311	0.344	-0.097	-0.272
29.344	0.245	-0.070	-0.280
29.378	0.137	-0.039	-0.285
29.411	0.024	-0.007	-0.288
29.445	-0.090	0.026	-0.287
29.478	-0.201	0.058	-0.282
29.511	-0.305	0.087	-0.275
29.545	-0.397	0.112	-0.266
29.578	-0.475	0.132	-0.257
29.611	-0.535	0.147	-0.249
29.645	-0.575	0.157	-0.242
29.678	-0.592	0.161	-0.239
29.711	-0.591	0.160	-0.239
29.745	-0.567	0.154	-0.243
29.778	-0.518	0.142	-0.249
29.811	-0.452	0.125	-0.258
29.845	-0.368	0.103	-0.267
29.878	-0.270	0.076	-0.275
29.911	-0.161	0.046	-0.282
29.945	-0.047	0.013	-0.285
29.978	0.069	-0.020	-0.285
30.019	0.194	-0.056	-0.283
30.052	0.298	-0.085	-0.276
30.085	0.390	-0.110	-0.268
30.119	0.468	-0.131	-0.259
30.152	0.526	-0.146	-0.252
30.185	0.564	-0.156	-0.246
30.219	0.582	-0.161	-0.244
30.252	0.577	-0.159	-0.245
30.285	0.553	-0.153	-0.248
30.319	0.508	-0.142	-0.255
30.352	0.445	-0.125	-0.263
30.385	0.366	-0.104	-0.272
30.419	0.272	-0.078	-0.280
30.452	0.169	-0.049	-0.286
30.486	0.059	-0.017	-0.289
30.519	-0.053	0.015	-0.289
30.552	-0.163	0.047	-0.285
30.586	-0.267	0.076	-0.279
30.619	-0.362	0.102	-0.270
30.652	-0.442	0.124	-0.261
30.686	-0.506	0.140	-0.252
30.719	-0.551	0.151	-0.245
30.752	-0.576	0.156	-0.241
30.786	-0.581	0.157	-0.239
30.819	-0.566	0.153	-0.241
30.852	-0.527	0.144	-0.247
30.886	-0.466	0.128	-0.255
30.919	-0.388	0.108	-0.264
30.952	-0.296	0.083	-0.273
30.986	-0.193	0.055	-0.280
31.019	-0.083	0.024	-0.285
31.052	0.031	-0.009	-0.286
31.086	0.143	-0.041	-0.284
31.119	0.250	-0.071	-0.279
31.152	0.345	-0.098	-0.271
31.186	0.426	-0.119	-0.263
31.219	0.491	-0.136	-0.255
31.252	0.537	-0.148	-0.249
31.286	0.564	-0.155	-0.246
31.319	0.570	-0.157	-0.245
31.352	0.553	-0.152	-0.247
31.386	0.515	-0.143	-0.252
31.419	0.459	-0.128	-0.260
31.453	0.387	-0.109	-0.268
31.486	0.300	-0.086	-0.276
31.519	0.203	-0.058	-0.282
31.553	0.098	-0.028	-0.287
31.586	-0.011	0.003	-0.288
31.619	-0.121	0.035	-0.286
31.645	-0.214	0.061	-0.280
31.679	-0.311	0.088	-0.273
31.712	-0.397	0.111	-0.265
31.745	-0.468	0.129	-0.256
31.779	-0.522	0.143	-0.249
31.812	-0.555	0.151	-0.243
31.845	-0.566	0.153	-0.241
31.879	-0.562	0.152	-0.241
31.912	-0.536	0.146	-0.245
31.945	-0.487	0.133	-0.252
31.979	-0.419	0.116	-0.260
32.012	-0.335	0.094	-0.269
32.045	-0.238	0.067	-0.277
32.076	-0.136	0.039	-0.283
32.109	-0.026	0.007	-0.286
32.143	0.085	-0.024	-0.286
32.176	0.193	-0.055	-0.282
32.209	0.292	-0.083	-0.277
32.243	0.380	-0.107	-0.269
32.276	0.454	-0.128	-0.262
32.309	0.509	-0.142	-0.255
32.343	0.544	-0.151	-0.250
32.376	0.561	-0.156	-0.248
32.409	0.555	-0.154	-0.249
32.443	0.530	-0.148	-0.252
32.476	0.487	-0.137	-0.258
32.510	0.425	-0.120	-0.266
32.543	0.346	-0.099	-0.274
32.576	0.256	-0.073	-0.281
32.610	0.155	-0.045	-0.286
32.643	0.050	-0.014	-0.289
32.676	-0.057	0.016	-0.288
32.710	-0.162	0.046	-0.284
32.743	-0.261	0.074	-0.278
32.776	-0.351	0.099	-0.270
32.810	-0.426	0.119	-0.261
32.843	-0.486	0.134	-0.254
32.876	-0.527	0.144	-0.247
32.910	-0.549	0.149	-0.244
32.943	-0.550	0.149	-0.243
32.976	-0.534	0.145	-0.245
33.010	-0.495	0.135	-0.251
33.043	-0.435	0.120	-0.258
33.076	-0.360	0.100	-0.266
33.110	-0.270	0.076	-0.274
33.143	-0.170	0.048	-0.281
33.176	-0.064	0.018	-0.285
33.210	0.045	-0.013	-0.286
33.243	0.150	-0.043	-0.284
33.276	0.250	-0.072	-0.280
33.310	0.339	-0.096	-0.273
33.343	0.415	-0.117	-0.265
33.377	0.474	-0.132	-0.258
33.410	0.516	-0.143	-0.253
33.443	0.540	-0.150	-0.249
33.477	0.544	-0.150	-0.249
33.510	0.525	-0.146	-0.252
33.543	0.489	-0.137	-0.257
33.577	0.435	-0.123	-0.264
33.610	0.364	-0.103	-0.271
33.643	0.279	-0.080	-0.278
33.677	0.184	-0.053	-0.284
33.710	0.083	-0.024	-0.287
33.743	-0.021	0.006	-0.287
33.777	-0.125	0.036	-0.284
33.819	-0.238	0.068	-0.278
33.852	-0.328	0.092	-0.271
33.885	-0.405	0.112	-0.263
33.919	-0.467	0.128	-0.255
33.952	-0.511	0.139	-0.248
33.985	-0.535	0.145	-0.244
34.019	-0.541	0.146	-0.243
34.052	-0.529	0.143	-0.245
34.085	-0.496	0.135	-0.250
34.119	-0.441	0.121	-0.257
34.152	-0.372	0.103	-0.265
34.185	-0.287	0.081	-0.273
34.219	-0.191	0.054	-0.281
34.252	-0.087	0.025	-0.285
34.285	0.019	-0.005	-0.287
34.319	0.124	-0.036	-0.286
34.352	0.224	-0.064	-0.283
34.385	0.314	-0.090	-0.277
34.419	0.392	-0.112	-0.270
34.452	0.456	-0.129	-0.263
34.486	0.500	-0.141	-0.258
34.519	0.527	-0.148	-0.255
34.552	0.534	-0.150	-0.254
34.586	0.520	-0.146	-0.256
34.619	0.489	-0.138	-0.260
34.652	0.437	-0.124	-0.266
34.686	0.371	-0.106	-0.273
34.719	0.289	-0.083	-0.279
34.752	0.199	-0.057	-0.284
34.786	0.101	-0.029	-0.288
34.819	-0.001	0.000	-0.288
34.852	-0.103	0.030	-0.286
34.886	-0.201	0.057	-0.281
34.919	-0.292	0.082	-0.274
34.952	-0.372	0.104	-0.266
34.986	-0.438	0.121	-0.258
35.019	-0.488	0.133	-0.251
35.052	-0.518	0.140	-0.246
35.086	-0.529	0.143	-0.244
35.119	-0.521	0.141	-0.245
35.152	-0.493	0.134	-0.249
35.186	-0.447	0.123	-0.256
35.219	-0.382	0.106	-0.264
35.252	-0.304	0.085	-0.272
35.286	-0.212	0.060	-0.279
35.319	-0.113	0.032	-0.284
35.352	-0.009	0.003	-0.287
35.386	0.094	-0.027	-0.287
35.419	0.193	-0.056	-0.284
35.453	0.285	-0.082	-0.279
35.486	0.364	-0.104	-0.272
35.519	0.431	-0.122	-0.266
35.553	0.480	-0.135	-0.260
35.586	0.512	-0.144	-0.256
35.619	0.525	-0.147	-0.254
35.653	0.518	-0.145	-0.255
35.686	0.492	-0.139	-0.259
35.719	0.449	-0.127	-0.264
35.753	0.385	-0.110	-0.271
35.786	0.309	-0.089	-0.278
35.819	0.223	-0.064	-0.283
35.853	0.129	-0.037	-0.287
35.886	0.030	-0.009	-0.288
35.919	-0.069	0.020	-0.286
35.953	-0.166	0.047	-0.282
35.986	-0.257	0.073	-0.276
36.019	-0.339	0.095	-0.268
36.053	-0.407	0.113	-0.261
36.086	-0.462	0.127	-0.254
36.119	-0.497	0.135	-0.249
36.153	-0.512	0.139	-0.247
36.186	-0.507	0.138	-0.248
36.219	-0.484	0.132	-0.251
36.253	-0.444	0.122	-0.256
36.286	-0.386	0.107	-0.263
36.320	-0.313	0.087	-0.270
36.353	-0.227	0.064	-0.277
36.386	-0.132	0.038	-0.283
36.420	-0.032	0.009	-0.287
36.453	0.069	-0.020	-0.288
36.486	0.167	-0.048	-0.286
36.520	0.259	-0.075	-0.281
36.553	0.340	-0.097	-0.276
36.586	0.407	-0.116	-0.269
36.620	0.458	-0.130	-0.263
36.653	0.492	-0.139	-0.259
36.686	0.509	-0.143	-0.257
36.720	0.509	-0.143	-0.256
36.753	0.489	-0.138	-0.259
36.786	0.452	-0.128	-0.264
36.820	0.396	-0.113	-0.270
36.853	0.326	-0.094	-0.277
36.886	0.244	-0.070	-0.283
36.920	0.153	-0.044	-0.287
36.947	0.065	-0.019	-0.288
36.981	-0.033	0.009	-0.287
37.014	-0.130	0.037	-0.284
37.047	-0.221	0.063	-0.278
37.081	-0.305	0.085	-0.272
37.114	-0.376	0.104	-0.264
37.147	-0.434	0.119	-0.257
37.181	-0.475	0.130	-0.252
37.214	-0.497	0.135	-0.249
37.247	-0.499	0.135	-0.248
37.281	-0.486	0.132	-0.250
37.314	-0.452	0.124	-0.255
37.347	-0.401	0.111	-0.261
37.381	-0.335	0.093	-0.268
37.414	-0.254	0.071	-0.275
37.447	-0.163	0.046	-0.281
37.481	-0.065	0.019	-0.285
37.516	0.037	-0.011	-0.287
37.550	0.136	-0.039	-0.286
37.583	0.230	-0.066	-0.283
37.616	0.313	-0.090	-0.278
37.650	0.387	-0.111	-0.272
37.683	0.448	-0.128	-0.265
37.716	0.492	-0.139	-0.260
37.750	0.517	-0.146	-0.257
37.783	0.522	-0.147	-0.255
37.816	0.507	-0.143	-0.257
37.850	0.472	-0.133	-0.261
37.883	0.421	-0.119	-0.267
37.916	0.353	-0.101	-0.273
37.950	0.274	-0.078	-0.279
37.983	0.184	-0.053	-0.283
38.017	0.090	-0.026	-0.286
38.050	-0.007	0.002	-0.286
38.083	-0.103	0.029	-0.283
38.117	-0.195	0.055	-0.278
38.150	-0.279	0.078	-0.272
38.183	-0.353	0.097	-0.265
38.217	-0.413	0.113	-0.258
38.250	-0.458	0.124	-0.252
38.283	-0.483	0.130	-0.248
